source_center,destination_center,route_type,median_delay_ratio,sla_breach_rate,trip_count,median_distance,median_actual_time,median_osrm_time
IND125005AAA,IND125047AAB,FTL,2.02,1.0,6,21.0157,37.0,17.5
IND301001AAB,IND321606AAA,FTL,2.415322580645161,1.0,6,30.844299999999997,63.5,30.5
IND462022AAA,IND461001AAA,FTL,2.62987012987013,1.0,6,22.789749999999998,41.0,15.5
IND202001AAB,IND110037AAM,FTL,2.032608695652174,1.0,6,25.9483,39.0,22.0
IND124112AAA,IND125033AAA,FTL,1.829721362229102,1.0,6,18.14325,24.5,13.5
IND124112AAA,IND125005AAA,FTL,1.8666666666666667,1.0,6,22.4202,25.5,15.5
IND458664AAA,IND312403AAA,FTL,2.5833333333333335,1.0,6,27.030549999999998,55.5,22.0
IND124001AAB,IND126102AAA,FTL,1.9131944444444444,1.0,6,23.0018,32.5,16.0
IND302014AAB,IND303303AAA,Carting,1.25,0.5,6,9.79515,10.5,7.0
IND560300AAA,IND560048AAB,Carting,1.1102564102564103,0.16666666666666666,6,12.30555,15.0,13.0
IND826004AAA,IND815301AAA,FTL,1.7644927536231885,1.0,6,25.2565,35.0,22.5
IND600116AAB,IND600056AAB,Carting,2.2642857142857142,0.8333333333333334,6,10.5028,17.0,10.0
IND602024AAA,IND600116AAB,Carting,1.8214285714285716,0.8333333333333334,6,9.857800000000001,19.0,13.5
IND480661AAA,IND480001AAA,FTL,1.7857142857142856,1.0,6,27.142449999999997,32.0,19.0
IND160002AAC,IND176041AAA,FTL,1.143478260869565,0.3333333333333333,6,31.410650000000004,35.5,27.0
IND485001AAC,IND486001AAA,FTL,2.4215686274509802,1.0,6,26.23055,40.0,18.0
IND480886AAA,IND480661AAA,FTL,1.3827838827838828,1.0,6,21.9505,24.0,15.5
IND590016AAA,IND591302AAB,FTL,1.5964285714285715,1.0,6,18.696,24.0,16.0
IND484661AAE,IND484001AAA,FTL,2.5681818181818183,1.0,6,22.33985,37.5,15.5
IND713205AAB,IND722202AAA,Carting,4.039772727272727,1.0,6,8.815150000000001,36.0,9.5
IND131028AAB,IND132103AAA,FTL,2.0161290322580645,1.0,6,23.74925,46.5,17.5
IND305001AAC,IND342602AAC,FTL,1.7894736842105263,1.0,5,27.948400000000003,38.0,19.0
IND793150AAA,IND781018AAB,FTL,2.0,0.8,5,45.955,54.0,32.0
IND244412AAA,IND244901AAB,FTL,1.1724137931034482,0.2,5,28.5962,36.0,38.0
IND742147AAA,IND742137AAA,Carting,1.5,1.0,5,13.0505,24.0,15.0
IND243201AAA,IND262001AAA,Carting,2.142857142857143,0.8,5,16.3883,18.0,13.0
IND485771AAA,IND486771AAA,FTL,1.7647058823529411,0.8,5,24.0364,53.0,25.0
IND403401AAA,IND403726AAB,Carting,3.3076923076923075,1.0,5,15.4886,43.0,19.0
IND760003AAB,IND754022AAA,FTL,2.3157894736842106,1.0,5,23.1861,44.0,19.0
IND360311AAA,IND360050AAA,Carting,1.4545454545454546,0.8,5,10.1896,11.0,9.0
IND841301AAC,IND841226AAB,Carting,1.6,0.6,5,8.9878,8.0,6.0
IND625516AAA,IND685514AAA,FTL,1.8125,1.0,5,33.4105,87.0,47.0
IND421302AAF,IND421302AAR,Carting,3.0,1.0,5,11.5255,27.0,9.0
IND444005AAB,IND000000AAZ,FTL,2.369565217391304,1.0,5,29.3542,78.0,20.0
IND723130AAA,IND723131AAA,FTL,1.28,0.6,5,33.6851,56.0,49.0
IND160002AAC,IND134203AAA,Carting,1.4285714285714286,0.6,5,11.613,16.0,10.0
IND722151AAA,IND723130AAA,FTL,1.7142857142857142,1.0,5,30.1092,38.0,27.0
IND758001AAA,IND758035AAA,FTL,2.210526315789474,1.0,5,31.6292,44.0,23.0
IND380005AAA,IND382421AAA,Carting,2.7,1.0,5,10.7295,27.0,9.0
IND754022AAA,IND751002AAB,FTL,2.125,1.0,5,23.3532,34.0,17.0
IND000000ACB,IND127021AAA,FTL,1.7941176470588236,0.8,5,27.3614,34.0,29.0
IND223101AAB,IND222125AAB,FTL,1.826086956521739,1.0,5,23.8996,35.0,22.0
IND523002AAA,IND523226AAA,FTL,1.631578947368421,0.8,5,19.9505,32.0,19.0
IND785682AAA,IND785690AAB,Carting,3.4285714285714284,1.0,5,10.2143,24.0,7.0
IND151505AAA,IND151506AAA,FTL,1.7692307692307692,0.6,5,33.994699999999995,46.0,27.0
IND785112AAC,IND785634AAA,Carting,2.375,1.0,5,11.9965,19.0,8.0
IND531001AAA,IND531116AAA,Carting,1.625,0.8,5,9.9662,13.0,8.0
IND531116AAA,IND531001AAA,Carting,1.75,0.8,5,10.4976,14.0,9.0
IND201204AAA,IND250002AAA,FTL,1.7619047619047619,1.0,5,23.0457,37.0,21.0
IND173212AAA,IND173220AAA,FTL,3.3076923076923075,1.0,5,36.8201,86.0,28.0
IND127201AAA,IND124141AAA,FTL,1.6875,1.0,5,24.425099999999997,42.0,17.0
IND125005AAA,IND335523AAB,FTL,2.0,0.8,5,43.3604,62.0,38.0
IND464221AAA,IND470004AAA,FTL,2.411764705882353,0.8,5,24.966900000000003,48.0,17.0
IND110043AAC,IND000000ACB,Carting,1.375,0.8,5,11.5174,12.0,10.0
IND000000ABA,IND683565AAA,Carting,1.0,0.2,5,18.699,22.0,21.0
IND201007AAB,IND201301AAF,Carting,2.933333333333333,1.0,5,13.0087,44.0,16.0
IND384205AAA,IND384170AAA,FTL,1.1428571428571428,0.4,5,27.3182,31.0,27.0
IND474003AAA,IND473551AAA,FTL,1.0909090909090908,0.4,5,24.5718,36.0,27.0
IND793001AAA,IND781018AAB,FTL,2.6666666666666665,0.8,5,43.5222,72.0,30.0
IND802213AAB,IND802212AAA,FTL,3.5,1.0,5,19.7494,59.0,17.0
IND311001AAA,IND313324AAA,FTL,1.8461538461538463,1.0,5,89.73939999999999,120.0,65.0
IND395004AAB,IND395023AAD,Carting,4.555555555555555,1.0,5,10.1192,41.0,9.0
IND334001AAC,IND341001AAC,FTL,1.6470588235294117,1.0,5,24.397599999999997,28.0,17.0
IND842003AAB,IND484661AAE,FTL,1.6842105263157894,0.6,5,27.323,36.0,28.0
IND733129AAB,IND733129AAA,Carting,1.5,0.6,5,11.1034,15.0,10.0
IND689503AAB,IND683511AAA,FTL,2.0625,1.0,5,30.0907,63.0,29.0
IND713205AAB,IND722101AAA,Carting,1.8,1.0,5,10.3804,18.0,10.0
IND507002AAA,IND507117AAB,FTL,1.15,0.4,5,27.0544,24.0,20.0
IND742149AAA,IND742225AAA,Carting,2.6666666666666665,1.0,5,9.3477,22.0,7.0
IND507002AAA,IND508001AAA,FTL,1.8823529411764706,1.0,5,24.7178,32.0,17.0
IND638452AAA,IND638501AAB,Carting,1.2,0.4,5,9.7003,12.0,10.0
IND751014AAA,IND751002AAB,Carting,2.5,1.0,5,10.4818,16.0,7.0
IND410505AAB,IND410501AAF,Carting,3.0,1.0,5,9.552700000000002,18.0,6.0
IND574211AAA,IND574202AAA,FTL,2.473684210526316,1.0,5,25.9723,47.0,18.0
IND424006AAA,IND425401AAA,Carting,1.25,0.6,5,8.818299999999999,11.0,8.0
IND636352AAA,IND636705AAB,FTL,1.6,1.0,5,27.303,40.0,25.0
IND485001AAC,IND485771AAA,FTL,2.909090909090909,1.0,5,28.77,64.0,22.0
IND732138AAA,IND733140AAA,Carting,2.625,1.0,5,9.6201,26.0,8.0
IND799250AAA,IND799008AAA,FTL,2.5,1.0,5,32.779199999999996,60.0,24.0
IND721134AAB,IND712310AAE,Carting,1.55,1.0,4,7.491499999999999,10.5,7.5
IND784001AAA,IND790114AAA,Carting,3.2857142857142856,1.0,4,10.35705,35.0,7.0
IND721133AAA,IND721434AAB,FTL,2.935483870967742,1.0,4,28.6685,81.0,28.5
IND854334AAA,IND854335AAA,FTL,1.358974358974359,0.75,4,17.5118,20.0,14.0
IND784110AAA,IND784001AAA,FTL,2.975,1.0,4,17.852800000000002,32.5,12.5
IND784001AAA,IND784168AAB,FTL,2.1577380952380953,1.0,4,28.749,44.5,20.0
IND689650AAA,IND690548AAA,Carting,1.6442307692307692,1.0,4,12.726600000000001,19.0,12.5
IND712311AAA,IND713145AAB,FTL,1.5583333333333333,0.75,4,30.27755,34.5,27.5
IND721306AAA,IND721102AAA,FTL,1.9444444444444444,1.0,4,18.8789,35.0,18.0
IND721434AAB,IND721401AAA,FTL,2.488095238095238,1.0,4,24.84935,61.5,24.5
IND752055AAA,IND751002AAB,Carting,1.7142857142857144,0.75,4,10.99285,12.5,7.5
IND756100AAC,IND757037AAA,FTL,1.7380952380952381,0.75,4,37.6424,59.5,35.0
IND757041AAA,IND756019AAA,FTL,1.385135135135135,0.75,4,29.18905,39.0,29.5
IND751015AAA,IND751002AAB,Carting,2.0,1.0,4,10.178149999999999,14.0,7.0
IND851127AAA,IND851112AAB,FTL,2.269230769230769,1.0,4,32.1446,59.0,26.0
IND767017AAA,IND768004AAD,FTL,2.4743589743589745,1.0,4,25.26245,48.0,23.0
IND792120AAB,IND786181AAC,Carting,2.8421052631578947,1.0,4,21.9225,48.5,15.5
IND768028AAB,IND767001AAA,FTL,2.2150735294117645,0.75,4,23.96185,36.5,16.5
IND695582AAA,IND691574AAA,Carting,1.1333333333333333,0.25,4,9.1077,12.5,9.5
IND788026AAC,IND799250AAA,FTL,4.23792270531401,1.0,4,29.95845,82.5,20.5
IND787059AAB,IND791102AAA,FTL,2.1869565217391305,1.0,4,26.855,47.0,18.5
IND786184AAA,IND786190AAA,Carting,1.9375,1.0,4,10.3018,13.5,8.0
IND742121AAB,IND742101AAC,Carting,3.3714285714285714,1.0,4,10.522300000000001,36.0,9.0
IND742101AAC,IND742202AAA,FTL,2.1403508771929824,1.0,4,24.3604,33.0,17.0
IND803213AAA,IND803212AAB,FTL,2.5384615384615383,1.0,4,32.914950000000005,66.0,26.5
IND843109AAB,IND842001AAA,Carting,2.333333333333333,1.0,4,7.42415,12.0,5.0
IND842003AAB,IND487001AAA,FTL,1.6168831168831168,1.0,4,25.3901,36.5,23.5
IND756019AAA,IND757025AAA,FTL,2.1111111111111107,1.0,4,26.6111,38.0,18.5
IND842003AAB,IND483225AAA,FTL,2.75,1.0,4,17.45485,30.5,12.0
IND695012AAA,IND695101AAB,Carting,1.6385281385281387,0.5,4,13.32515,28.5,16.0
IND733128AAA,IND733129AAB,Carting,2.2738095238095237,1.0,4,10.76175,21.5,9.5
IND712311AAA,IND743235AAA,FTL,3.087301587301587,1.0,4,22.99315,44.0,15.5
IND732138AAA,IND733102AAA,FTL,1.6714285714285715,1.0,4,34.8404,50.5,30.5
IND732103AAA,IND732138AAA,FTL,3.34,1.0,4,20.2359,54.5,18.0
IND854326AAB,IND852113AAA,FTL,2.103030303030303,1.0,4,37.64455,51.5,26.5
IND786001AAB,IND786125AAA,Carting,2.3095238095238093,1.0,4,10.22145,15.0,6.5
IND815353AAA,IND814112AAA,FTL,1.3095238095238095,0.75,4,19.556549999999998,24.5,19.0
IND722140AAA,IND722151AAA,FTL,1.0714285714285714,0.25,4,45.6731,45.0,42.0
IND783129AAA,IND794101AAA,FTL,1.975146198830409,1.0,4,30.105249999999998,50.5,21.0
IND793001AAA,IND793150AAA,FTL,2.332894736842105,1.0,4,32.4709,50.5,23.0
IND854335AAA,IND854326AAB,FTL,2.5535714285714284,1.0,4,28.124250000000004,45.0,22.5
IND411043AAA,IND411014AAA,Carting,3.291208791208791,1.0,4,9.34965,36.0,10.0
IND523002AAA,IND523316AAB,FTL,2.428571428571429,1.0,4,23.7641,48.0,19.5
IND242307AAB,IND207247AAB,FTL,1.8214285714285714,1.0,4,26.8346,54.5,30.0
IND244901AAB,IND243201AAA,Carting,1.9742547425474255,1.0,4,11.08685,39.0,11.5
IND532222AAA,IND532001AAB,FTL,1.5198711063372716,1.0,4,32.061099999999996,49.0,33.0
IND144001AAB,IND144601AAA,FTL,3.53125,1.0,4,19.320349999999998,53.0,16.0
IND533262AAA,IND533201AAA,FTL,1.8373015873015874,1.0,4,23.4904,36.5,19.5
IND246761AAA,IND244901AAB,FTL,1.3844444444444444,0.5,4,39.1074,40.5,37.0
IND533401AAA,IND533308AAB,FTL,2.2746753246753246,1.0,4,32.5779,46.0,22.5
IND535501AAB,IND532001AAB,FTL,1.833793103448276,1.0,4,26.5156,40.0,24.0
IND560027AAA,IND560099AAA,Carting,1.8326923076923078,0.5,4,15.1279,26.0,16.5
IND142001AAB,IND151001AAA,FTL,1.5416666666666667,0.75,4,23.754,31.5,24.5
IND425401AAA,IND425109AAA,Carting,1.6161616161616161,0.75,4,10.13505,13.0,9.0
IND263601AAA,IND263153AAB,FTL,1.393939393939394,0.75,4,33.60895,79.5,49.0
IND560300AAA,IND000000ACS,Carting,1.9861111111111112,1.0,4,12.18995,26.0,13.0
IND131028AAB,IND250611AAA,FTL,3.102564102564102,1.0,4,20.42175,58.0,18.0
IND563101AAB,IND563125AAB,Carting,1.5050505050505052,1.0,4,9.925650000000001,13.5,9.0
IND126102AAA,IND131301AAA,FTL,2.091503267973856,1.0,4,23.474449999999997,36.5,17.5
IND573103AAA,IND577116AAA,FTL,1.4058823529411764,0.75,4,19.8857,19.5,13.5
IND125111AAA,IND125121AAA,FTL,2.1527777777777777,0.75,4,21.3115,42.5,22.0
IND125051AAA,IND125111AAA,FTL,1.0489583333333332,0.0,4,21.792,32.0,31.0
IND274304AAA,IND274304AAB,FTL,5.038461538461538,1.0,4,19.49525,63.0,13.0
IND416012AAA,IND415409AAB,FTL,1.6390977443609023,1.0,4,21.487949999999998,26.0,16.5
IND414203AAB,IND414302AAB,FTL,1.791866028708134,1.0,4,27.28985,35.0,19.0
IND275303AAA,IND276140AAA,FTL,2.1525735294117645,1.0,4,23.16285,35.5,16.0
IND275503AAA,IND275303AAA,FTL,4.26923076923077,1.0,4,18.88785,55.5,13.0
IND411014AAA,IND411048AAA,Carting,2.4,1.0,4,8.3617,23.5,9.0
IND431603AAA,IND431401AAA,Carting,4.479166666666666,0.75,4,14.15645,40.0,11.0
IND442001AAA,IND442101AAB,FTL,3.730769230769231,1.0,4,17.883650000000003,50.5,13.5
IND403726AAA,IND581400AAB,FTL,1.666923076923077,0.75,4,28.4583,58.5,25.5
IND521225AAB,IND521001AAA,FTL,1.7386363636363638,0.75,4,24.313000000000002,33.0,19.0
IND503111AAC,IND505001AAB,FTL,1.3181818181818183,1.0,4,24.85975,29.0,22.0
IND177101AAA,IND176001AAA,FTL,1.416239316239316,0.5,4,21.7007,46.5,29.5
IND184121AAA,IND184104AAA,FTL,1.2554112554112553,0.75,4,20.5424,27.0,19.0
IND504251AAA,IND504293AAA,FTL,2.0695652173913044,0.75,4,21.0315,42.0,19.0
IND500018AAA,IND500080AAB,Carting,3.041666666666667,1.0,4,14.5286,51.5,16.0
IND201001AAA,IND201007AAA,Carting,3.2884615384615383,1.0,4,10.6157,43.0,13.5
IND487001AAB,IND487551AAA,FTL,1.7125,1.0,4,25.389249999999997,36.0,22.5
IND505001AAB,IND505302AAB,FTL,1.2685185185185186,0.5,4,17.38905,28.5,16.5
IND486001AAA,IND486771AAA,FTL,1.8400735294117647,0.75,4,29.335749999999997,69.5,31.0
IND477001AAA,IND474003AAA,FTL,3.7509803921568627,1.0,4,23.45055,49.0,16.0
IND505325AAA,IND505327AAA,FTL,1.4558823529411766,1.0,4,15.9034,15.5,11.0
IND203001AAA,IND203131AAA,FTL,3.6826923076923075,1.0,4,17.43265,46.0,12.0
IND160003AAA,IND160002AAC,Carting,2.611111111111111,0.75,4,9.549600000000002,21.0,8.5
IND474003AAA,IND475661AAB,FTL,1.943421052631579,1.0,4,26.809199999999997,38.0,19.5
IND160002AAC,IND160003AAA,Carting,1.5625,0.5,4,10.20065,14.5,8.0
IND506002AAA,IND506343AAA,FTL,1.6258169934640523,1.0,4,24.807450000000003,28.0,17.5
IND506343AAA,IND506169AAB,FTL,1.2111111111111112,0.5,4,20.72145,24.5,23.5
IND470004AAA,IND470113AAA,FTL,2.2058823529411766,1.0,4,24.01595,36.5,16.5
IND465333A1B,IND462022AAA,FTL,1.1818181818181817,0.5,4,27.34855,28.5,23.0
IND508206AAA,IND507002AAA,FTL,1.925,1.0,4,18.29075,26.0,14.0
IND462022AAA,IND462001AAA,Carting,2.611111111111111,1.0,4,7.25845,14.5,6.0
IND515801AAA,IND515761AAA,FTL,1.7692307692307692,1.0,4,29.3084,39.0,25.5
IND443301AAA,IND443201AAA,FTL,2.7672064777327936,1.0,4,22.5276,39.5,15.5
IND148023AAA,IND148001AAA,FTL,1.3095238095238095,0.75,4,16.597550000000002,18.5,14.5
IND232104AAB,IND221010AAB,Carting,1.7333333333333334,0.5,4,11.35885,15.5,11.0
IND410501AAF,IND411033AAA,Carting,2.1625,1.0,4,12.148150000000001,31.0,14.0
IND184104AAA,IND184121AAA,FTL,1.1904761904761905,0.5,4,21.5534,23.0,19.5
IND122001AAA,IND122001AAD,Carting,2.846153846153846,0.75,4,11.7707,32.5,11.5
IND110037AAM,IND201001AAC,Carting,1.3125,0.5,4,11.20845,21.0,15.5
IND110037AAM,IND131028AAB,Carting,2.3863636363636367,0.75,4,10.79495,29.5,14.5
IND600044AAD,IND603203AAA,Carting,3.9444444444444446,1.0,4,9.40985,30.5,8.0
IND600076AAB,IND600056AAB,Carting,1.4642857142857144,0.75,4,13.2842,18.0,12.0
IND396191AAC,IND395023AAA,FTL,2.101010101010101,1.0,4,27.63125,48.0,20.5
IND600110AAA,IND600056AAD,Carting,1.8295454545454546,1.0,4,13.36105,21.0,11.5
IND110035AAC,IND110037AAM,Carting,1.5714285714285714,0.75,4,10.950050000000001,14.5,10.0
IND602001AAA,IND600116AAB,Carting,2.2142857142857144,1.0,4,11.0145,16.5,8.0
IND303603AAB,IND303338AAB,Carting,1.2797619047619047,0.5,4,11.0518,11.5,9.5
IND625532AAA,IND685514AAA,FTL,1.6091617933723197,0.5,4,26.9309,35.0,29.5
IND321606AAA,IND321001AAA,FTL,1.4100169779286928,0.75,4,34.947050000000004,38.5,31.0
IND627005AAA,IND629001AAA,FTL,2.0275,1.0,4,24.323999999999998,34.0,17.5
IND631501AAA,IND600056AAB,Carting,3.3412698412698414,0.75,4,11.2663,26.5,10.0
IND380005AAA,IND382721AAA,Carting,3.32967032967033,0.75,4,9.65305,27.0,9.5
IND370615AAB,IND370001AAA,FTL,4.122159090909091,1.0,4,34.53415,171.5,31.5
IND370110AAA,IND370615AAB,FTL,1.9285714285714286,1.0,4,23.91485,32.0,19.5
IND641062AAD,IND641008AAA,Carting,1.8928571428571428,0.75,4,8.988949999999999,16.5,9.5
IND342005AAD,IND342902A1B,FTL,1.8459383753501402,1.0,4,24.684150000000002,38.5,20.5
IND341505AAA,IND341510AAB,FTL,1.6295210166177907,0.75,4,28.176650000000002,52.0,32.0
IND679322AAA,IND673639AAA,Carting,1.87987012987013,1.0,4,12.24585,22.5,12.5
IND680307AAA,IND683511AAA,Carting,1.4696969696969697,0.75,4,11.3261,13.5,11.0
IND000000ACA,IND147301AAA,FTL,2.3202614379084965,1.0,4,23.08685,34.0,17.0
IND332713AAA,IND332709AAA,FTL,1.7596153846153846,1.0,4,41.5884,70.0,40.0
IND333031AAA,IND331023AAA,FTL,3.1461988304093564,1.0,4,19.87445,41.5,13.5
IND600016AAC,IND600056AAB,Carting,1.875,1.0,4,9.316099999999999,17.5,8.5
IND391110AAD,IND390022AAA,Carting,1.5277777777777777,0.75,4,9.7569,13.0,8.5
IND400015AAA,IND421302AAG,Carting,1.8375,0.75,4,10.32265,12.5,7.5
IND584101AAA,IND518002AAA,FTL,2.186379928315412,1.0,4,30.693550000000002,49.0,27.0
IND277211AAA,IND277201AAA,FTL,2.4523809523809526,1.0,4,23.579349999999998,51.5,21.0
IND276305AAA,IND223101AAB,FTL,2.269230769230769,1.0,4,26.97,52.0,24.5
IND380005AAA,IND382430AAB,Carting,1.6666666666666667,1.0,3,13.1951,20.0,10.0
IND328001AAA,IND282002AAD,FTL,2.3214285714285716,1.0,3,22.4721,65.0,24.0
IND370001AAA,IND370201AAA,FTL,5.695652173913044,1.0,3,21.6017,107.0,15.0
IND474003AAA,IND328001AAA,FTL,1.48,0.6666666666666666,3,23.4632,30.0,25.0
IND205001AAB,IND209625AAA,FTL,2.7,1.0,3,24.3677,42.0,28.0
IND282002AAD,IND204101AAA,FTL,2.5,1.0,3,22.6005,32.0,18.0
IND425109AAA,IND424201AAA,Carting,1.2727272727272727,0.6666666666666666,3,12.677,17.0,11.0
IND414001AAA,IND414203AAB,FTL,1.7777777777777777,1.0,3,22.7159,28.0,16.0
IND768216AAA,IND770001AAA,FTL,2.2058823529411766,0.6666666666666666,3,33.9879,38.0,32.0
IND465001AAA,IND465333A1B,FTL,0.6774193548387096,0.0,3,63.5619,62.0,80.0
IND221010AAB,IND222001AAA,FTL,2.625,1.0,3,23.8302,42.0,16.0
IND327001AAB,IND312605AAB,FTL,1.5,1.0,3,34.6545,34.0,24.0
IND815353AAA,IND826004AAA,FTL,1.12,0.3333333333333333,3,45.9372,38.0,50.0
IND751015AAA,IND752055AAA,Carting,2.1666666666666665,1.0,3,9.3594,9.0,6.0
IND785634AAA,IND785001AAA,Carting,10.0,1.0,3,19.7611,468.0,16.0
IND331022A1B,IND331001A1C,FTL,3.25,0.6666666666666666,3,25.7246,26.0,21.0
IND476111AAA,IND477001AAB,FTL,2.5,1.0,3,24.3018,46.0,18.0
IND826004AAA,IND815353AAA,FTL,1.9166666666666667,1.0,3,31.2064,58.0,34.0
IND403507AAB,IND403726AAB,Carting,1.5454545454545454,0.6666666666666666,3,11.7875,24.0,15.0
IND401209AAB,IND421302AAG,Carting,2.4,1.0,3,11.3658,25.0,10.0
IND500039AAC,IND500035AAA,Carting,2.5,1.0,3,10.8447,22.0,10.0
IND332001AAB,IND333001AAA,FTL,1.1666666666666667,0.3333333333333333,3,22.3819,25.0,20.0
IND276129AAA,IND221010AAB,FTL,3.225806451612903,1.0,3,28.8322,98.0,31.0
IND796081AAA,IND788026AAC,FTL,2.625,1.0,3,34.764,63.0,24.0
IND495004AAA,IND495671AAA,FTL,3.111111111111111,1.0,3,26.0982,38.0,18.0
IND413307AAB,IND413304AAA,Carting,2.3333333333333335,1.0,3,10.5918,15.0,7.0
IND331701AAA,IND125001AAA,FTL,2.1785714285714284,0.6666666666666666,3,29.6412,61.0,28.0
IND802101AAA,IND802158AAB,FTL,2.8620689655172415,1.0,3,34.4681,51.0,29.0
IND341512AAA,IND341505AAA,FTL,1.826086956521739,1.0,3,24.384,42.0,23.0
IND485771AAA,IND486001AAA,FTL,2.1818181818181817,1.0,3,17.141599999999997,25.0,12.0
IND484001AAA,IND484224AAA,FTL,1.2580645161290323,0.6666666666666666,3,30.2314,20.0,31.0
IND483225AAA,IND483501AAA,FTL,2.085714285714286,1.0,3,23.4468,36.0,18.0
IND384205AAA,IND385001AAA,FTL,1.6428571428571428,0.6666666666666666,3,28.8228,46.0,34.0
IND400072AAB,IND421302AAS,Carting,1.6,1.0,3,12.3581,13.0,10.0
IND231205AAA,IND231216AAA,FTL,3.3,1.0,3,22.9972,66.0,21.0
IND425409AAA,IND424304AAC,FTL,2.1904761904761907,1.0,3,30.7964,46.0,22.0
IND757025AAA,IND757001AAA,FTL,2.0,1.0,3,22.7917,32.0,16.0
IND400064AAB,IND400072AAB,Carting,3.076923076923077,1.0,3,12.8154,35.0,13.0
IND303106AAA,IND302014AAA,FTL,1.76,1.0,3,24.2435,44.0,18.0
IND425406AAA,IND425412AAA,FTL,2.1176470588235294,1.0,3,23.5326,35.0,17.0
IND273303AAA,IND273304AAA,Carting,1.8571428571428572,1.0,3,12.3716,26.0,14.0
IND767001AAA,IND767017AAA,FTL,2.3333333333333335,1.0,3,21.8792,30.0,15.0
IND273155AAA,IND273303AAA,Carting,1.5,0.6666666666666666,3,9.2647,7.0,6.0
IND262405AAA,IND263153AAB,FTL,2.75,1.0,3,23.7558,66.0,24.0
IND184104AAA,IND181152AAB,FTL,1.44,1.0,3,27.1253,36.0,25.0
IND425406AAA,IND425405AAA,FTL,1.9523809523809523,1.0,3,21.5251,41.0,21.0
IND425405AAA,IND425409AAA,FTL,2.1,1.0,3,27.2897,42.0,20.0
IND758034AAA,IND757037AAA,FTL,1.7446808510638299,1.0,3,37.3967,50.0,30.0
IND784001AAA,IND784101AAA,Carting,2.1666666666666665,1.0,3,8.8171,13.0,6.0
IND273014AAB,IND274301AAB,FTL,1.0434782608695652,0.3333333333333333,3,33.5967,24.0,23.0
IND272155AAA,IND272001AAA,FTL,1.2916666666666667,0.6666666666666666,3,29.5999,30.0,24.0
IND813102AAA,IND813203AAA,FTL,3.347826086956522,1.0,3,30.512400000000003,77.0,23.0
IND784101AAA,IND790114AAA,Carting,1.2777777777777777,1.0,3,14.2866,16.0,13.0
IND384265AAB,IND385340AAB,FTL,1.064516129032258,0.3333333333333333,3,30.6399,48.0,31.0
IND244921AAB,IND243201AAA,Carting,1.1875,0.3333333333333333,3,11.0046,19.0,16.0
IND752050AAA,IND751002AAB,Carting,1.75,0.6666666666666666,3,9.6205,14.0,6.0
IND283122AAB,IND328001AAA,FTL,1.0294117647058822,0.3333333333333333,3,22.622,23.0,24.0
IND233001AAA,IND275503AAA,FTL,3.5,1.0,3,21.2333,38.0,14.0
IND752056AAA,IND751002AAB,Carting,2.0,1.0,3,9.469,12.0,6.0
IND321001AAB,IND321401AAB,FTL,1.1904761904761905,0.3333333333333333,3,23.6266,25.0,21.0
IND400072AAA,IND421302AAG,Carting,2.6666666666666665,1.0,3,10.2015,20.0,7.0
IND241124AAB,IND242001AAA,FTL,2.0588235294117645,1.0,3,23.9561,35.0,17.0
IND815301AAA,IND814112AAA,FTL,2.5,1.0,3,27.309099999999997,43.0,24.0
IND756019AAA,IND757001AAA,FTL,2.875,1.0,3,23.1935,38.0,16.0
IND274001AAA,IND273014AAB,FTL,3.066666666666667,1.0,3,22.3072,46.0,15.0
IND784168AAB,IND791111AAC,FTL,3.1739130434782608,1.0,3,32.6356,73.0,23.0
IND403726AAB,IND403507AAB,Carting,0.8235294117647058,0.0,3,13.1458,14.0,17.0
IND814133AAA,IND816109AAA,FTL,1.5416666666666667,0.6666666666666666,3,26.3661,37.0,24.0
IND243001AAA,IND244901AAB,FTL,1.5454545454545454,1.0,3,28.163,29.0,19.0
IND395006AAA,IND395023AAD,Carting,9.733333333333333,1.0,3,14.9404,146.0,15.0
IND424101AAA,IND431103AAA,Carting,1.5,0.6666666666666666,3,8.78,9.0,6.0
IND504296AAA,IND504208AAB,FTL,1.4,0.6666666666666666,3,22.6134,28.0,20.0
IND131028AAB,IND250002AAA,FTL,1.6071428571428572,1.0,3,32.3489,45.0,28.0
IND842001AAA,IND848101AAA,FTL,5.0,1.0,3,22.458599999999997,38.0,15.0
IND713205AAB,IND713148AAA,FTL,4.444444444444445,1.0,3,22.3882,80.0,18.0
IND110037AAM,IND110092AAC,Carting,2.0,1.0,3,14.7271,24.0,14.0
IND132001AAA,IND132103AAB,FTL,3.0526315789473686,1.0,3,26.6083,58.0,19.0
IND600116AAB,IND600056AAA,Carting,1.9090909090909092,1.0,3,11.8422,21.0,11.0
IND700026AAC,IND700065AAA,Carting,2.0,1.0,3,13.6097,23.0,19.0
IND713205AAB,IND723133AAA,FTL,1.4,1.0,3,27.3845,35.0,25.0
IND560083AAB,IND560058AAD,Carting,1.4545454545454546,1.0,3,12.7128,16.0,11.0
IND560077AAA,IND560099AAB,Carting,2.5454545454545454,1.0,3,14.5867,51.0,15.0
IND535591AAA,IND535558AAA,FTL,2.1333333333333333,1.0,3,19.0487,33.0,16.0
IND721139AAC,IND721636AAB,Carting,2.5,0.6666666666666666,3,28.9138,20.0,23.0
