source_id,destination_id,source,destination,delay_ratio,breach_rate,trip_count,route_type,median_distance
IND321606AAA,IND301001AAB,Kherli_GodamDPP_D (Rajasthan),Alwar_Central_I_1 (Rajasthan),2.2183794466403164,1.0,12,FTL,25.875349999999997
IND000000ACK,IND501359AAF,Hyderabad_Chikdply_C (Telangana),Hyderabad_Shamshbd_P (Telangana),2.2182539682539684,0.9696969696969697,66,Carting,11.36735
IND131028AAB,IND110037AAM,Sonipat_Kundli_H (Haryana),Delhi_Airport_H (Delhi),2.2182539682539684,0.9166666666666666,24,Carting,12.09795
IND560078AAC,IND560099AAB,BLR_JPNagar_Pc (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2.2153846153846155,0.78125,32,Carting,11.14685
IND768028AAB,IND767001AAA,Bargarh_GurpdDPP_D (Orissa),Balangir_Rjndpara_D (Orissa),2.2150735294117645,0.75,4,FTL,23.96185
IND305802AAA,IND341512AAA,Kishangarh_Central_D_2 (Rajasthan),Parbatsar_AjmhwDPP_D (Rajasthan),2.2146739130434785,1.0,8,FTL,21.262500000000003
IND602001AAA,IND600116AAB,Chennai_Thiruvlr_DC (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu),2.2142857142857144,1.0,4,Carting,11.0145
IND302014AAA,IND303702AAB,Jaipur_Hub (Rajasthan),Chomu_ShsmlDPP_D (Rajasthan),2.210526315789474,0.9230769230769231,13,FTL,25.437900000000003
IND842003AAB,IND480661AAA,Jabalpur_Adhartal_IP (Madhya Pradesh),Seoni_Kidwai_D (Madhya Pradesh),2.210526315789474,1.0,7,FTL,24.5488
IND602001AAB,IND609001AAA,Kumbakonam_Mettu_DC (Tamil Nadu),Mylduthuri_Thiruviz_D (Tamil Nadu),2.210526315789474,1.0,22,FTL,18.2062
IND758001AAA,IND758035AAA,Kendujhar_Sirjudin_D (Orissa),Barbil_PunjbiPd_D (Orissa),2.210526315789474,1.0,5,FTL,31.6292
IND414302AAB,IND411033AAA,Parner_Hindcwk_D (Maharashtra),Pune_Tathawde_H (Maharashtra),2.2096491228070176,1.0,8,FTL,26.5482
IND470004AAA,IND470113AAA,Sagar_Bahreya_I (Madhya Pradesh),Bina_Srvdycwk_D (Madhya Pradesh),2.2058823529411766,1.0,4,FTL,24.01595
IND768216AAA,IND770001AAA,Brajrajnagar_LamtiDPP_D (Orissa),Sundargarh_DiyoDPP_D (Orissa),2.2058823529411766,0.6666666666666666,3,FTL,33.9879
IND573134AAB,IND573201AAB,Sakleshpur_RgvdrDPP_D (Karnataka),Hassan_Pandrnga_I (Karnataka),2.2023809523809526,1.0,16,FTL,22.31455
IND400701AAB,IND421302AAG,Mumbai_Pawane_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.2018716577540105,1.0,24,Carting,13.67325
IND400102AAB,IND421302AAG,Mumbai_Jogeshwri_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.2,0.967741935483871,31,Carting,11.2098
IND607106AAA,IND607801AAA,Panruti_GandhiRd_D (Tamil Nadu),Neyveli_NJVNgr_D (Tamil Nadu),2.2,1.0,23,Carting,9.0082
IND421302AAG,IND400102AAC,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Jogshwri_I (Maharashtra),2.2,0.9578947368421052,95,Carting,12.8629
IND450331AAA,IND452001AAC,Burhanpur_StRoad_D (Madhya Pradesh),Jalgaon_DC (Maharashtra),2.2,0.9830508474576272,59,Carting,10.0336
IND600116AAB,IND602024AAA,Chennai_Porur_DPC (Tamil Nadu),Chennai_Vepmpttu_DC (Tamil Nadu),2.2,0.8571428571428571,14,Carting,11.22255
IND792001AAA,IND786001AAB,Tezu_Farmnala_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam),2.2,0.9090909090909091,11,Carting,12.0465
IND122002AAD,IND122503AAA,Gurgaon_Central_D_15 (Haryana),Pataudi_DC (Haryana),2.2,1.0,7,Carting,9.8112
IND421302AAG,IND400072AAB,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),2.2,0.9776536312849162,179,Carting,11.6545
IND688524AAA,IND683511AAA,Cherthala_Mulapali_D (Kerala),Aluva_Peedika_H (Kerala),2.2,1.0,21,FTL,23.5207
IND600032AAB,IND600076AAB,Chennai_Hub (Tamil Nadu),Chennai_Madhavaram_DPC (Tamil Nadu),2.2,0.9354838709677419,62,Carting,9.3623
IND845418AAB,IND845438AAA,Dhaka_PchpkrRD_D (Bihar),Bettiah_BypassRd_D (Bihar),2.196969696969697,1.0,18,FTL,24.23045
IND743235AAA,IND743270AAA,Bongaon_SukntDPP_D (West Bengal),Helencha_ColnyDPP_D (West Bengal),2.1944444444444446,1.0,2,FTL,18.57835
IND521105AAA,IND521333AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh),2.1933497536945814,1.0,8,FTL,28.29645
IND781018AAB,IND793001AAA,Guwahati_Hub (Assam),Shillong (Meghalaya),2.1923076923076925,0.896551724137931,29,FTL,41.3381
IND842003AAB,IND480886AAA,Jabalpur_Adhartal_IP (Madhya Pradesh),Lakhnadon_Central_DPP_1 (Madhya Pradesh),2.190909090909091,1.0,26,FTL,24.5794
IND425409AAA,IND424304AAC,Shahada_Nandrbar_D (Maharashtra),Sakri_DhuleRoad_D (Maharashtra),2.1904761904761907,1.0,3,FTL,30.7964
IND160002AAC,IND147101AAA,Chandigarh_Mehmdpur_H (Punjab),Samana_PODPP_D (Punjab),2.1904761904761907,1.0,21,FTL,24.7684
IND110037AAM,IND110064AAA,Delhi_Airport_H (Delhi),Delhi_Mayapuri_PC (Delhi),2.1875,1.0,1,Carting,12.964
IND500055AAA,IND501401AAC,Hyd_Trimulgherry_Dc (Telangana),Medchal_MROoffce_D (Telangana),2.1875,1.0,2,Carting,10.114450000000001
IND441614AAA,IND481001AAA,Gondia_RamNgr_D (Maharashtra),Balaghat_Kosmi_D (Madhya Pradesh),2.1875,1.0,18,FTL,19.7149
IND611001AAA,IND610001AAA,Nagapttinm_Sttyapar_D (Tamil Nadu),Thiruvarur_Bypasrd_D (Tamil Nadu),2.1875,0.9090909090909091,11,FTL,23.534
IND787059AAB,IND791102AAA,Silapathar_Hejunagr_D (Assam),Pasighat_MissonRd_D (Arunachal Pradesh),2.1869565217391305,1.0,4,FTL,26.855
IND147001AAD,IND160002AAC,Patiala_GainMrkt_L (Punjab),Chandigarh_Mehmdpur_H (Punjab),2.1869565217391305,0.8,10,FTL,33.35665
IND584101AAA,IND518002AAA,Raichur_LSRoad_DC (Karnataka),Kurnool_AbbasNgr_I (Andhra Pradesh),2.186379928315412,1.0,4,FTL,30.693550000000002
IND249407AAA,IND246149AAA,Haridwar (Uttarakhand),Kotdwara_Nzbadrd_D (Uttarakhand),2.1838803088803087,1.0,24,FTL,35.34009999999999
IND713130AAA,IND741123AAB,Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),2.1818181818181817,1.0,47,Carting,12.0398
IND530012AAA,IND764001AAC,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Jeypore_Kelasahi_D (Orissa),2.1818181818181817,0.8627450980392157,51,Carting,12.1543
IND731224AAA,IND742147AAA,Rampurhat_SrifoDPP_D (West Bengal),Khargram_BoiDPP_D (West Bengal),2.1818181818181817,1.0,24,Carting,10.83785
IND517501AAB,IND517583AAA,Tirupati_Balajicly_I (Andhra Pradesh),Puttur_Artmclny_D (Andhra Pradesh),2.1818181818181817,1.0,39,Carting,10.9144
IND421302AAG,IND400015AAA,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),2.1818181818181817,0.9663865546218487,119,Carting,10.3823
IND485771AAA,IND486001AAA,Maihar_MngalDPP_D (Madhya Pradesh),Rewa_Dc (Madhya Pradesh),2.1818181818181817,1.0,3,FTL,17.141599999999997
IND331701AAA,IND125001AAA,Sidhmukh_MnbzrDPP_D (Rajasthan),Hisar_ModelTwn_P (Haryana),2.1785714285714284,0.6666666666666666,3,FTL,29.6412
IND160002AAC,IND147001AAB,Chandigarh_Mehmdpur_H (Punjab),Patiala (Punjab),2.1783216783216783,1.0,6,FTL,22.8667
IND783370AAC,IND783301AAA,Kokrajhar_PigonDPP_D (Assam),Dhubri_Tetultol_D (Assam),2.1766917293233083,0.9583333333333334,24,FTL,28.857
IND212601AAA,IND210001AAA,Fatehpur_Kotwali_D (Uttar Pradesh),Banda_GayatriN_D (Uttar Pradesh),2.176470588235294,0.9361702127659575,47,FTL,24.1168
IND509358AAA,IND508248AAB,Kadthal_GndhiDPP_D (Telangana),Devarakonda_DindiRD_D (Telangana),2.176470588235294,1.0,15,FTL,24.7345
IND416606AAA,IND416510AAA,Malvan_BllvMarg_D (Maharashtra),Sawantwadi_LaxmiNgr_D (Maharashtra),2.175,1.0,20,Carting,9.43545
IND521301AAA,IND521001AAA,Gudivada_GvrCompx_D (Andhra Pradesh),Machilipatnam_DC (Andhra Pradesh),2.173611111111111,1.0,26,FTL,20.74425
IND600056AAB,IND631501AAA,MAA_Poonamallee_HB (Tamil Nadu),Kanchipuram_DC (Tamil Nadu),2.173611111111111,1.0,24,Carting,11.499500000000001
IND721306AAA,IND721133AAA,Kharagpur_DC (West Bengal),Keshiary_MdnprDPP_D (West Bengal),2.167763157894737,1.0,2,FTL,19.788800000000002
IND530012AAC,IND501359AAE,Vizag_Gajuwaka_L (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),2.1666666666666665,1.0,23,FTL,25.7695
IND441206AAB,IND442605AAA,Brahmapuri_DhnliRth_D (Maharashtra),Gadchiroli_Central_DPP_1 (Maharashtra),2.1666666666666665,1.0,29,Carting,10.0767
IND000000ABG,IND501359AAF,Hyderabad_Bownplly_C (Telangana),Hyderabad_Shamshbd_P (Telangana),2.1666666666666665,0.9354838709677419,31,Carting,11.1909
IND000000AAL,IND411033AAA,Pune_PC (Maharashtra),Pune_Tathawde_H (Maharashtra),2.1666666666666665,1.0,27,Carting,14.1488
IND845455AAB,IND842001AAA,Narktiganj_Central_DPP_2 (Bihar),Muzaffrpur_Bbganj_I (Bihar),2.1666666666666665,1.0,77,FTL,24.8347
IND68004AAA,IND678683AAA,Thrissur_Poothole_D (Kerala),Vadakkencherry_Robinson_D (Kerala),2.1666666666666665,0.9259259259259259,27,FTL,23.1197
IND781014AAA,IND781124AAA,Guwahati_Jalukbari (Assam),Chhaygaon_GwhRDDPP_D (Assam),2.1666666666666665,1.0,15,Carting,10.8095
IND784001AAA,IND784101AAA,Tezpur_Mhbhirab_D (Assam),Balipara_EragnDPP_D (Assam),2.1666666666666665,1.0,3,Carting,8.8171
IND638001AAA,IND638052AAA,Erode (Tamil Nadu),Perundurai_Viveka_DC (Tamil Nadu),2.1666666666666665,1.0,3,FTL,18.6761
IND751015AAA,IND752055AAA,Bhubaneshwar_Nayapalli (Orissa),Khurdha_MunplDPP_D (Orissa),2.1666666666666665,1.0,3,Carting,9.3594
IND425412AAA,IND424304AAC,Nandurbar_DhuleRd_D (Maharashtra),Sakri_DhuleRoad_D (Maharashtra),2.1644736842105265,1.0,2,FTL,28.8352
IND410501AAF,IND411033AAA,Talegaon_Central_DPP_4 (Maharashtra),Pune_Tathawde_H (Maharashtra),2.1625,1.0,4,Carting,12.148150000000001
IND425412AAA,IND425409AAA,Nandurbar_DhuleRd_D (Maharashtra),Shahada_Nandrbar_D (Maharashtra),2.162280701754386,0.7857142857142857,14,FTL,20.00095
IND173025AAA,IND160002AAC,PaontSahib_Gurudwar_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),2.1619915848527347,1.0,32,FTL,29.4034
IND671323AAD,IND000000ACO,Manjeshwar_Central_D_1 (Kerala),Kasaragod_Nullipad_D (Kerala),2.1607142857142856,1.0,2,FTL,14.680150000000001
IND135001AAA,IND173025AAA,YamunaNagar_DC (Haryana),PaontSahib_Gurudwar_D (Himachal Pradesh),2.16,1.0,23,FTL,25.0381
IND131028AAB,IND249407AAA,Sonipat_Kundli_H (Haryana),Haridwar (Uttarakhand),2.15978835978836,0.8333333333333334,6,FTL,25.0176
IND600048AAA,IND600044AAD,Chennai_Vandalur_Dc (Tamil Nadu),Chennai_Chrompet_DPC (Tamil Nadu),2.159090909090909,1.0,2,Carting,6.52045
IND784001AAA,IND784168AAB,Tezpur_Mhbhirab_D (Assam),Gohpur_Central_D_1 (Assam),2.1577380952380953,1.0,4,FTL,28.749
IND517325AAA,IND517408AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),Palamaner_Lakshmi_D (Andhra Pradesh),2.15625,1.0,1,FTL,46.6587
IND607801AAA,IND606003AAA,Neyveli_NJVNgr_D (Tamil Nadu),Virudhchlm_SelamRd_D (Tamil Nadu),2.1547619047619047,0.9705882352941176,34,Carting,11.0044
IND562132AAA,IND560002AAA,Bangalore_Nelmngla_H (Karnataka),Bengaluru_KHRoad_I (Karnataka),2.1538461538461537,0.8253968253968254,63,Carting,10.9172
IND785675AAA,IND785612AAB,Moranhat_TiloiDPP_D (Assam),Bokakhat_MlnprDPP_D (Assam),2.1538461538461537,1.0,7,FTL,26.1701
IND742137AAA,IND742401AAA,Kandi_DohalDPP_D (West Bengal),Ghanashyampur_NditaDPP_D (West Bengal),2.1538461538461537,1.0,9,Carting,10.4335
IND125111AAA,IND125121AAA,Fatehabad_BhunaDPP_D (Haryana),Barwala_Central_DPP_1 (Haryana),2.1527777777777777,0.75,4,FTL,21.3115
IND275303AAA,IND276140AAA,Dohrighat_AzmrdDPP_D (Uttar Pradesh),Jiyanpur_Central_DPP_1 (Uttar Pradesh),2.1525735294117645,1.0,4,FTL,23.16285
IND509324AAA,IND508248AAB,Kalwakurthy_VidyaNGR_D (Telangana),Devarakonda_DindiRD_D (Telangana),2.1525735294117645,1.0,14,FTL,24.308349999999997
IND854311AAA,IND852118A1B,Araria_Wardn13_D (Bihar),,2.1507936507936507,0.5,2,FTL,24.25315
IND577101AAA,IND577132AAD,Chikmagalur_DC (Karnataka),Mudigere_HesglDPP_D (Karnataka),2.15,1.0,9,FTL,27.3295
IND501301AAC,IND500039AAC,Ghatkesar_Central_D_1 (Telangana),Hyderabad_Uppal_I (Telangana),2.15,1.0,2,Carting,7.35695
IND243503AAB,IND244901AAB,Faridpur_ShjnprRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),2.15,1.0,25,FTL,23.9782
IND632301AAA,IND606803AAA,Arani_KrthiKyn_D (Tamil Nadu),Polur_StationRD_D (Tamil Nadu),2.15,1.0,9,FTL,23.2538
IND783370AAB,IND783301AAA,Kokrajhar_HplrdDPP_D (Assam),Dhubri_Tetultol_D (Assam),2.15,1.0,6,FTL,28.686100000000003
IND843320AAA,IND847223AAA,Pupri_SngihiRD_D (Bihar),Benipatti_WardNo1_D (Bihar),2.15,1.0,7,FTL,23.465
IND586101AAA,IND416404AAA,Bijapur_KirtiNgr_D (Karnataka),Jath_Shivprsad_D (Maharashtra),2.1490384615384617,1.0,12,FTL,23.4169
IND205001AAB,IND205135AAA,Mainpuri_Agraroad_I (Uttar Pradesh),Shikohabad_Katrmira_D (Uttar Pradesh),2.148550724637681,1.0,12,FTL,22.124850000000002
IND501359AAE,IND500039AAD,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Uppal_L (Telangana),2.1483516483516483,0.9444444444444444,18,Carting,13.23105
IND591307AAC,IND580002AAA,Gokak_Bsavangr_D (Karnataka),Dharwad_Dc (Karnataka),2.146871008939974,1.0,8,FTL,26.12435
IND382421AAA,IND382430AAB,Gandhinagar_DC (Gujarat),Ahmedabad_East_H_1 (Gujarat),2.145833333333333,0.8947368421052632,38,Carting,12.73465
IND631501AAA,IND631003AAA,Kanchipuram_DC (Tamil Nadu),Arakkonam_HousngBd_D (Tamil Nadu),2.142857142857143,1.0,15,Carting,9.0926
IND209304AAA,IND209801AAA,Kanpur_Central_H_6 (Uttar Pradesh),Unnao_VikasRam_D (Uttar Pradesh),2.142857142857143,0.8813559322033898,59,Carting,11.0445
IND585211AAA,IND585104AAA,Chittapur_GlbrgaRD_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),2.142857142857143,1.0,9,Carting,11.775799999999998
IND761200AAA,IND532001AAB,Paralakhemundi_Ward14_D (Orissa),Srikakulam_Kuslpram_I (Andhra Pradesh),2.142857142857143,1.0,21,FTL,27.3557
IND271201AAA,IND271210AAA,Balrampur_PBRDDPP_D (Uttar Pradesh),Tulsipur_Central_DPP_1 (Uttar Pradesh),2.142857142857143,1.0,18,Carting,10.2868
IND243201AAA,IND262001AAA,Baheri_HoliCDPP_D (Uttar Pradesh),Pilibhit_ViksClny_D (Uttar Pradesh),2.142857142857143,0.8,5,Carting,16.3883
IND302004AAA,IND302014AAB,Jaipur_NgrNigam_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan),2.142857142857143,0.9333333333333333,15,Carting,11.4469
IND411033AAA,IND411014AAA,Pune_Tathawde_H (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),2.1409090909090907,0.8461538461538461,78,Carting,10.8816
IND742101AAC,IND742202AAA,Baharampur_Chuanpur_I (West Bengal),Dhulian_RatanDPP_D (West Bengal),2.1403508771929824,1.0,4,FTL,24.3604
IND764071AAB,IND764073AAA,Pappadahandi_Central_DPP_2 (Orissa),Umerkote_Central_DPP_1 (Orissa),2.138888888888889,0.8333333333333334,6,Carting,9.36995
IND530012AAA,IND535001AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Vizianagaram_NcsRd_DC (Andhra Pradesh),2.1363636363636367,0.8333333333333334,6,Carting,10.632
IND847226AAA,IND842001AAA,Jaynagar_Wardno6_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),2.1363636363636362,1.0,69,FTL,28.353900000000003
IND509124AAA,IND518002AAA,JoguGadwal_ColctrOf_D (Telangana),Kurnool_AbbasNgr_I (Andhra Pradesh),2.1363636363636362,1.0,3,FTL,26.4896
IND517644AAA,IND524132AAA,Sriklahsti_SDKNgr_D (Andhra Pradesh),Venktagiri_TirupthiRd_D (Andhra Pradesh),2.1345029239766085,1.0,22,FTL,22.56805
IND174021AAA,IND176048AAA,Ghumarwin_Gndhichk_D (Himachal Pradesh),Jahu_Sulgwan_D (Himachal Pradesh),2.1333333333333333,1.0,11,FTL,28.7706
IND841424AAA,IND841226AAB,Chhapra_Prbhunth_D (Bihar),Siwan_HnmntNgr_D (Bihar),2.1333333333333333,1.0,9,FTL,21.4555
IND201306AAA,IND201304AAA,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sec-83_DC (Uttar Pradesh),2.1333333333333333,1.0,1,Carting,13.3895
IND535591AAA,IND535558AAA,Salur_ward9_D (Andhra Pradesh),Bobbili_ColegRd_D (Andhra Pradesh),2.1333333333333333,1.0,3,FTL,19.0487
IND444005AAB,IND443301AAA,Akola_Gaurkshn_I (Maharashtra),Mehkar_SagarDPP_D (Maharashtra),2.1311827956989244,1.0,20,FTL,24.35135
IND506169AAB,IND505503AAA,Bhupalpally_JwahrNGR_D (Telangana),Mahadevpur_Kataram_D (Telangana),2.125,1.0,1,FTL,23.4994
IND302014AAB,IND302026AAA,Jaipur_Central_I_7 (Rajasthan),Jaipur_Bhankrot_DC (Rajasthan),2.125,1.0,26,Carting,11.8397
IND754022AAA,IND751002AAB,Tangi_SriDPP_D (Orissa),Bhubaneshwar_Hub (Orissa),2.125,1.0,5,FTL,23.3532
IND274509AAB,IND274001AAA,Salempur_Banjaria_D (Uttar Pradesh),Deoria_CCRoad_D (Uttar Pradesh),2.125,1.0,1,FTL,28.971
IND641011AAA,IND641062AAD,Cjb_West_Dc (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),2.125,0.9375,16,Carting,9.62695
IND786171AAA,IND786181AAC,Digboi_JyotiNgr_D (Assam),Margherita_CivilHPL_D (Assam),2.125,1.0,8,Carting,11.18205
IND248122AAB,IND248001AAA,Mussoorie_BrlwgDPP_D (Uttarakhand),Dehradun (Uttarakhand),2.121977240398293,1.0,8,FTL,34.982800000000005
IND431122AAA,IND431127AAA,Beed_JalnaRd_D (Maharashtra),Georai_Bazarrd_D (Maharashtra),2.1213235294117645,1.0,14,FTL,14.9833
IND787057AAA,IND787059AAB,Dhemaji_WardNo3_D (Assam),Silapathar_Hejunagr_D (Assam),2.12,1.0,10,FTL,27.167650000000002
IND442101AAB,IND445001AAB,Deoli_Central_DPP_2 (Maharashtra),Yavatmal_JajuDPP_D (Maharashtra),2.1176470588235294,1.0,27,FTL,24.6815
IND533106AAA,IND501359AAE,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),2.1176470588235294,1.0,136,FTL,24.8574
IND488001AAA,IND471001AAA,Panna_Mohnprwa_D (Madhya Pradesh),Chhatarpur_Busstand_D (Madhya Pradesh),2.1176470588235294,1.0,9,FTL,22.6915
IND425406AAA,IND425412AAA,Shindkheda_KakaCplx_D (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra),2.1176470588235294,1.0,3,FTL,23.5326
IND431514AAA,IND431515AAA,Gangakher_Busstand_D (Maharashtra),Parli_JirgeNgr_D (Maharashtra),2.1176470588235294,0.9666666666666667,30,FTL,15.58605
IND485001AAC,IND471001AAA,Satna_Central_I_2 (Madhya Pradesh),Chhatarpur_Busstand_D (Madhya Pradesh),2.1176470588235294,1.0,49,FTL,22.8629
IND302014AAA,IND306401AAB,Jaipur_Hub (Rajasthan),Pali_Nayagaon_I (Rajasthan),2.117647058823529,0.9615384615384616,26,FTL,23.49555
IND110037AAM,IND201007AAA,Delhi_Airport_H (Delhi),GZB_Mohan_Nagar_DPC (Uttar Pradesh),2.116883116883117,0.8333333333333334,18,Carting,14.441849999999999
IND575004AAB,IND574211AAA,Mangalore_Kuntikna_H (Karnataka),Bantwal_Trmltmpl_D (Karnataka),2.1160130718954244,1.0,8,FTL,24.77365
IND313001AAB,IND327001AAB,Udaipur_Mangri_I (Rajasthan),Banswara_KhandDPP_D (Rajasthan),2.115131578947368,0.9642857142857143,28,FTL,28.7089
IND341503AAB,IND341510AAB,Degana_BhukrdPP_D (Rajasthan),Merta_Central_DPP_1 (Rajasthan),2.1134615384615385,1.0,14,FTL,23.560899999999997
IND466116AAA,IND462022AAA,Ashta_ShantiNg_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),2.111111111111111,0.9310344827586207,29,FTL,25.8112
IND402107AAA,IND402109AAA,Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),2.111111111111111,1.0,41,Carting,10.7694
IND530026AAA,IND531036AAA,Vizag_Gajuwaka (Andhra Pradesh),Chodavaram_BaljiDPP_D (Andhra Pradesh),2.111111111111111,1.0,16,Carting,10.2727
IND786001AAB,IND785675AAA,Dibrugarh_Bokule_H (Assam),Moranhat_TiloiDPP_D (Assam),2.111111111111111,0.8333333333333334,6,FTL,20.1264
IND125104AAA,IND125005AAA,Sirsa_AnprnDPP_D (Haryana),Hisar_IndstlAr_I (Haryana),2.111111111111111,1.0,7,FTL,24.7382
IND282001AAF,IND283122AAB,Agra_Central_D_3 (Uttar Pradesh),Kirauli_AchneraRD_D (Uttar Pradesh),2.111111111111111,0.8787878787878788,33,Carting,10.6381
IND560099AAB,IND560083AAB,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),2.111111111111111,1.0,2,Carting,9.88405
IND518401AAA,IND518422AAB,Nandikotkr_UmarDPP_D (Andhra Pradesh),Atmakur_IndraNgr_D (Andhra Pradesh),2.111111111111111,1.0,12,FTL,19.53385
IND756019AAA,IND757025AAA,Balasore_Ganeshwr_D (Orissa),Betnoti_MhliaDPP_D (Orissa),2.1111111111111107,1.0,4,FTL,26.6111
IND530012AAA,IND530043AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Visakhapatnam_VislkNgr_DC (Andhra Pradesh),2.1055555555555556,0.95,20,Carting,11.23175
IND600044AAD,IND603001AAA,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Chnglptu_DC (Tamil Nadu),2.1055555555555556,0.875,40,Carting,11.0175
IND854326AAB,IND852113AAA,Purnia_Central_H_2 (Bihar),Madhepura_Krishnpr_D (Bihar),2.103030303030303,1.0,4,FTL,37.64455
IND506001AAC,IND505122AAA,Warangal_Central_D_2 (Telangana),Jammikunta_ConduDPP_D (Telangana),2.1011904761904763,1.0,2,FTL,20.95575
IND396191AAC,IND395023AAA,Vapi_IndEstat_I (Gujarat),Surat_HUB (Gujarat),2.101010101010101,1.0,4,FTL,27.63125
IND421302AAG,IND400015AAB,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CotnGren_M (Maharashtra),2.1,0.9333333333333333,75,Carting,10.6323
IND631003AAA,IND600056AAB,Arakkonam_HousngBd_D (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2.1,1.0,18,Carting,13.38035
IND577432AAA,IND577126AAA,Thirthahalli_NadthiCx_D (Karnataka),Koppa_Sangetha_D (Karnataka),2.1,1.0,1,FTL,27.2213
IND425405AAA,IND425409AAA,Shirpur_KrantiNgr_D (Maharashtra),Shahada_Nandrbar_D (Maharashtra),2.1,1.0,3,FTL,27.2897
IND176110AAB,IND177033AAA,Sujanpur_SainkSCL_D (Himachal Pradesh),Nadaun_Ward6_D (Himachal Pradesh),2.1,1.0,9,FTL,27.3424
IND342005AAD,IND342902AAA,Jodhpur_Basni_I (Rajasthan),Gotan_DKLogDPP_D (Rajasthan),2.0982142857142856,1.0,20,FTL,24.30115
IND152026AAA,IND160002AAC,Muktsar_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab),2.095833333333333,1.0,10,FTL,25.54225
IND786181AAC,IND786001AAB,Margherita_CivilHPL_D (Assam),Dibrugarh_Bokule_H (Assam),2.0954545454545457,0.8166666666666667,60,Carting,10.722100000000001
IND431127AAA,IND414502AAA,Georai_Bazarrd_D (Maharashtra),Shevgaon_VidyaNgr_D (Maharashtra),2.0952380952380953,1.0,21,FTL,23.4738
IND629179AAA,IND627005AAA,Marthandam_Nallur_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu),2.0930232558139537,1.0,43,FTL,27.9949
IND126102AAA,IND131301AAA,Jind_DC (Haryana),Gohana_DvlalDPP_D (Haryana),2.091503267973856,1.0,4,FTL,23.474449999999997
IND505302AAB,IND505327AAA,Vemulawada_Central_DPP_2 (Telangana),Jagtial_Aravind_D (Telangana),2.0894607843137254,1.0,2,FTL,19.117150000000002
IND736135AAA,IND736101AAA,Dinhata_WrdN4DPP_D (West Bengal),CoochBehar_Psthrjhr_D (West Bengal),2.0890269151138714,1.0,6,FTL,22.63475
IND483225AAA,IND483501AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),Katni_Bargawan_DC (Madhya Pradesh),2.085714285714286,1.0,3,FTL,23.4468
IND781018AAB,IND785001AAA,Guwahati_Hub (Assam),Jorhat_RicMilRd_D (Assam),2.083881578947368,0.875,24,FTL,27.04665
IND272001AAA,IND273014AAB,Basti_GndhiNgr_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),2.0833333333333335,0.5833333333333334,12,FTL,22.98045
IND341510AAB,IND305001AAC,Merta_Central_DPP_1 (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),2.0833333333333335,1.0,24,FTL,22.133499999999998
IND382721AAA,IND382430AAB,Gandhinagar_Kalol_DC (Gujarat),Ahmedabad_East_H_1 (Gujarat),2.0833333333333335,0.9354838709677419,31,Carting,12.6871
IND500039AAD,IND501359AAE,Hyderabad_Uppal_L (Telangana),Hyderabad_Shamshbd_H (Telangana),2.0833333333333335,0.8333333333333334,24,Carting,13.966349999999998
